1.124984059634596356e+00,1.509859340685992812e+00
1.512999223885699074e+00,1.243829754719790515e+00
1.816652163277232113e+00,1.287661635980276165e+00
8.933794216658381693e-01,8.288574537808621745e-01
1.994694703168043759e+00,4.611959078968737025e-01
2.962623473649135253e-01,1.002825112490807857e+00
8.219496916936952502e-02,1.893806785849148522e+00
7.673577405696124787e-01,7.120952625020147142e-01
2.330480866253810568e+00,2.246929248629346620e+00
2.085667428276624769e+00,-6.330625180223536930e-02
2.932689644371976989e+00,1.897792977010021254e+00
8.112459610575115665e-01,6.486659334394472287e-01
1.079027347191658714e+00,2.901635577082597450e-01
1.206314593179705907e+00,2.024014205743309702e-01
7.345761810469018105e-01,8.428968591108141339e-01
3.588103608731310068e+00,5.541944981083728461e-01
3.903721880845945069e-01,2.557148473821626133e+00
9.554278550781811763e-01,3.683837156419748737e+00
7.100640299524456633e-01,9.255818619791073010e-01
1.040573558525823339e+00,-1.486221274347387933e-03
2.561098098543591606e-01,1.493866208414332819e-01
1.441592605441995634e+00,2.253359394721603959e+00
-3.311121960081808702e-02,5.631801860088821998e-01
1.076554537694176084e+00,4.374205856002721937e-01
2.533717634870591873e+00,1.772566216202423384e+00
6.962941384457711491e-01,2.105791202658660932e+00
9.716112671311745164e-01,1.711728500529966501e+00
6.028436421793603728e-01,2.161000991388900339e+00
1.111491595225610363e+00,1.190931031516354599e+00
1.925682272445135457e+00,9.975941019681691113e-01
-7.010300297014662174e-01,-3.276249639132786662e-01
-3.296344211862600737e-01,7.258876758370855775e-01
2.464612365327647936e+00,6.771116406301536106e-02
6.456909631262185423e-01,1.273041392981226538e+00
2.104199015720724653e+00,1.443370862175567648e+00
9.669111221816508728e-01,8.942015228275006500e-01
1.644193284456796578e+00,1.576540612833986499e-01
1.696901546600887878e+00,1.998622736587824633e+00
7.743844869739658909e-01,3.949500353373601724e-01
1.482303886548734129e+00,2.194895729406029172e+00
9.149937862865377136e-01,1.092574894544619424e+00
2.513183450216901704e+00,5.294173906144147290e-01
2.359076422632175873e+00,1.161800184204003106e+00
1.871013585859195416e+00,1.419430286346321957e+00
-6.211209257824361618e-01,-8.686928204270871756e-01
7.405541767681933507e-01,1.562227952811266363e+00
-2.986355823865851633e-01,1.272923811719520071e+00
1.431425762007129121e+00,1.135246842311927296e+00
1.871629796627488629e-01,2.752488230691396254e+00
5.645939310103065267e-02,1.938944708090948099e+00
9.027892948222823177e-01,2.854343556797525494e+00
2.860334737041129394e+00,7.712194637012415033e-01
-8.432406331950501599e-01,8.739568807461614020e-01
2.315279501893495073e+00,9.932698111955451381e-01
2.448532920408198255e+00,-1.985702387209380415e-01
3.881228417843528566e-01,1.578786513066486208e+00
1.314307954632957465e+00,5.849278985684858156e-01
2.080757007531502722e+00,1.263975933554285724e+00
8.321036244521550218e-01,1.018236080740893224e+00
1.364175548157777307e+00,-3.495413039114270148e-02
-1.389484974948895335e+00,1.739128367358447003e+00
7.178244209238983098e-01,4.776859480622427379e-01
9.693455468351079851e-01,-2.454187660373574609e-02
1.240862469474799390e+00,7.148384151557389821e-01
-2.596336164362251786e-01,6.742857408484543846e-01
-1.994325639791834082e-01,1.916090755072311858e+00
5.328210793369090315e-01,-2.335318677304942803e-02
2.860631556246786111e+00,2.581207121814630412e+00
4.635053121303934764e-01,6.446707381796372704e-01
4.422478960348530386e-01,7.180663052705262839e-01
1.755095188349933277e+00,1.184755447158819752e+00
1.988045889098557506e-01,2.608513509736893887e+00
6.346260220831623222e-03,9.135675998969959855e-01
7.063373080722368247e-02,9.171168461534818794e-01
1.441249156748492410e+00,2.712658565924187748e+00
2.563539398362231214e+00,-3.602339457164911440e-01
1.731984946526965441e-01,1.963975842927982107e+00
2.286707424087162543e+00,2.594103829526259730e+00
7.527660477130075911e-01,1.194869056064317370e+00
9.122955688187391887e-01,5.739777801165217852e-01
2.135150475246713864e+00,1.641552023027210261e+00
2.068706364146824406e+00,-3.908001367581293017e-02
2.608839153178386994e+00,1.107165431553459145e+00
3.989321100456453273e-01,-6.420893415032014051e-01
1.167503836968224684e+00,-9.866610940045372757e-02
1.190182157001354435e+00,2.014840946244594866e-01
7.384710602687585279e-01,1.187620887676315684e+00
1.510618639288220599e+00,6.309219532904383199e-01
8.780542871774634772e-01,1.169893802204515110e+00
7.683077451918811640e-01,7.714288296773276210e-01
7.709327736015119115e-01,2.646206393636588716e-01
1.712826383433758703e+00,1.832356130087142709e+00
5.456671536312187598e-01,7.280025491611359367e-01
1.767246958912490395e+00,2.547820948506932526e-01
1.335807866403091460e+00,2.561235196878989484e+00
1.593116107489209288e+00,1.764836968158097097e+00
7.723498987007398897e-01,2.110697636587032910e+00
3.165247657592865638e-01,2.853776640187795532e+00
2.048855186950793605e+00,6.998991882690741573e-02
8.871339339816542990e-01,-5.730676838187400701e-01
1.712749014455098973e+00,7.764241711778160360e-01
-3.543579524905848821e-01,1.833373035140003271e+00
2.627242105939008088e+00,2.185554728106145372e+00
2.070091957871115440e+00,1.069117573378307151e+00
1.954187710420878688e+00,7.443862229507669515e-01
1.578829788040107651e+00,1.782920162750930126e+00
1.896982979713683459e+00,3.451097009383730096e-04
1.032053442431327683e-01,1.225094154704604588e+00
-3.456885146822206156e-01,-6.072966103024544093e-01
1.685062287760385802e+00,1.773374981898883984e+00
1.365271781378105898e+00,4.654809282957501626e-01
9.691381520110298187e-01,2.077401825105582134e+00
9.271230110879430386e-01,-5.069154692862865019e-01
-5.869183693256923018e-01,5.684377258524624388e-01
4.090087116148700686e-01,4.335099737069689763e-01
2.863884853656679219e+00,1.822649131980452530e+00
1.680792615531844225e-01,-1.903614318824052631e+00
5.295431310337432862e-01,6.907860457243961694e-01
1.891307441792968724e+00,4.309874890041008877e-01
2.472257607490517373e+00,1.165353033536936866e+00
4.972411382096353361e-01,6.528687655222789044e-01
1.834819116412150786e+00,1.099019685828667603e+00
-1.358027461398476632e-01,1.212857217470335591e-01
2.879709149487434949e+00,1.243694279627141075e+00
-8.992192001729111261e-01,3.439353250102834547e+00
1.408400781713368799e+00,1.558800417805619620e+00
1.421475928624313045e+00,3.984370109787644942e-01
2.603137236839353497e-01,2.177387705107114435e+00
-3.242233699910559430e-01,1.330367215314536944e+00
9.205981831685242645e-01,1.145266478076460093e+00
6.488095763213643785e-01,9.376253696417344852e-01
7.077780890906324451e+00,4.314366834781093729e+00
2.714019985688087111e+00,6.378095893112709192e+00
3.221723004603851415e+00,3.817906629007373986e+00
5.174836688119996531e+00,4.277705905695333932e+00
3.312168035745195915e+00,6.778997192957771034e+00
6.774598991735599540e+00,5.554336830873341846e+00
4.724440539611967083e+00,6.126457516927509062e+00
5.959862263482159861e+00,6.128985008832160020e+00
5.064733089784311915e+00,6.193548405099901011e+00
5.631784638370803897e+00,4.288518877255897976e+00
4.038801279743841732e+00,7.585187984066926958e+00
5.442367748818818463e+00,5.835724988676918912e+00
5.893549154571819493e+00,5.127438764264967475e+00
4.338627400789921928e+00,3.692811743096521049e+00
5.567546328228398345e+00,4.256554440696852737e+00
2.919585934277605155e+00,6.191139712859984101e+00
6.028932712741831068e+00,4.612567457367412693e+00
3.739662047589905391e+00,4.420947672290939323e+00
5.326372777799047498e+00,4.989191547928380821e+00
3.491488500747657042e+00,4.382349335195616646e+00
4.911164754691490941e+00,4.351929782148926229e+00
6.717082212901502203e+00,6.046057679036946908e+00
6.054518630110596433e+00,6.656825469048738952e+00
4.089827861997511249e+00,5.312897899487457387e+00
4.259742256684335260e+00,4.644365998929390393e+00
5.250716807224517169e+00,5.613092596344825935e+00
4.736326764767642139e+00,4.157522522497040462e+00
6.395597699612553200e+00,5.321869066696732986e+00
4.500901388929924529e+00,4.164612328533079832e+00
6.853610521550114854e+00,5.956387183790809559e+00
3.038509427737931645e+00,4.760396132223099208e+00
3.788129072465923564e+00,3.370124535185599512e+00
5.503012399361344009e+00,6.891539098145215370e+00
4.652786003347268107e+00,6.693418756140116166e+00
5.207300706962107562e+00,4.123993889553604575e+00
5.907227055507901170e+00,4.847761350713184925e+00
3.917215724094728291e+00,3.546300932219371482e+00
4.283557657641761551e+00,3.759337041484100084e+00
5.635647629550407878e+00,4.094505993593881676e+00
4.866291915437384041e+00,5.045839506756366610e+00
5.897900806698819665e+00,4.900688735783164773e+00
4.302930228682476432e+00,5.798196034857639347e+00
4.215401472918834713e+00,4.403900788303615421e+00
6.795459907519664000e+00,5.890607978841472026e+00
2.937247183480872881e+00,3.110454155012545741e+00
5.051231490048089690e+00,5.288727879043341851e+00
5.582938453407500390e+00,4.743398227125585009e+00
6.842305094556833112e+00,3.123277806460892148e+00
5.258542054729288040e+00,4.889448072533718381e+00
6.024539178368683245e+00,4.034199708080864255e+00
5.227299586227804440e+00,4.543922221933071270e+00
4.549478660658352602e+00,4.056035282399401254e+00
3.965838386023491147e+00,4.068263056191097071e+00
5.005230921380045217e+00,5.404853799823065685e+00
4.292858042457337930e+00,5.291805307898022726e+00
5.178457634212049854e+00,4.602390288293347176e+00
4.790310208552468474e+00,4.783517850337662303e+00
5.004428731503931083e+00,6.518633414120976965e+00
4.849117452864495803e+00,5.354650125163558982e+00
4.643344825876611459e+00,4.410560625481230623e+00
3.321918566207794576e+00,4.702359602947378647e+00
5.372133513956806716e+00,6.263015554369095739e+00
5.122567269274310497e+00,4.529008856203907918e+00
5.373943677483692838e+00,6.332691419408142508e+00
5.948880533822468841e+00,4.303334237659618644e+00
3.919146686836011639e+00,4.473277186847742115e+00
3.332414664554183226e+00,3.195896914259761523e+00
4.373037351620515878e+00,5.379619653504982502e+00
4.930148241158533118e+00,5.230733495288322210e+00
5.184088638576636043e+00,5.852777287545823270e+00
4.888034099457473580e+00,5.086650366874038376e+00
5.099407961587536064e+00,4.518055013671507858e+00
3.616019307242737568e+00,3.707061190089977920e+00
4.676529261310488295e+00,6.231348886793969477e+00
5.150447542629036590e+00,4.487925897253823848e+00
4.373267890218623499e+00,3.388158809751534051e+00
4.330374185383281116e+00,5.213867232580892797e+00
4.424290581976884518e+00,4.953685773463492481e+00
4.418689040110312050e+00,4.985026550115871480e+00
7.088220220576701536e+00,4.262024912121378684e+00
4.686202394292310558e+00,3.534470122683579962e+00
5.090866994141583390e+00,6.048381450481008059e+00
4.758070145002248452e+00,5.056368675699272508e+00
5.478132623832450143e+00,3.923019690958991390e+00
4.157100799455315965e+00,6.966652555493240584e+00
7.578782018066087645e+00,5.764045021506932542e+00
5.010318225609450948e+00,3.071058336533916577e+00
4.453214791882959211e+00,3.509945937143228889e+00
5.076946185193143890e+00,4.311758203455570815e+00
5.521593632250798578e+00,7.820678515540530285e+00
4.149698245754711579e+00,4.773277567601927451e+00
5.001952408167709585e+00,5.277343280406936010e+00
3.613941705351445322e+00,5.492138898040593631e+00
3.995994204260459259e+00,5.853129976137930512e+00
4.801313434681462766e+00,4.028890962843120427e+00
5.196886556311690164e+00,7.144336059624761148e+00
4.116089819565305952e+00,4.856446313709508189e+00
4.056605466386979053e+00,5.554168731282244309e+00
4.365586353178637857e+00,6.423718833491902203e+00
3.121079502820648166e+00,5.022004950945712309e+00
4.779415139956155301e+00,5.356872410001721541e+00
6.315834878306347377e+00,4.976045594345992917e+00
4.518293109037334609e+00,3.959631530398430410e+00
6.067042118866337042e+00,3.958104704282512820e+00
5.345059687795564507e+00,6.136216840664473260e+00
6.042719253851148054e+00,6.338686969564732543e+00
3.918538711479055525e+00,6.340223771258721719e+00
6.308537367828968456e+00,5.971185215145924374e+00
6.718197644099682009e+00,4.264618204822240521e+00
4.446557351087841781e+00,4.081289520141222482e+00
6.841901544716105121e+00,4.267149762432772775e+00
4.413479543684310613e+00,4.488194008551165126e+00
5.116765287990396871e+00,3.616414022345842305e+00
4.238586768448575626e+00,4.360732284732427466e+00
6.095421632872297657e+00,5.004809270768215690e+00
5.795698675821749468e+00,4.449945664897571262e+00
5.534716205985906967e+00,6.106505865225648755e+00
4.570848513758339671e+00,4.511434809071160679e+00
5.560324838649382428e+00,5.277979028777630255e+00
4.728085558809965505e+00,4.855423089858203589e+00
3.785655396134570250e+00,4.495644770377623445e+00
4.126317591089355474e+00,4.712639385545474902e+00
4.306155900547366855e+00,6.131919789318592606e+00
6.574505269925412065e+00,7.158502233926544278e+00
3.558666361822218516e+00,3.852883337332571489e+00
4.059869269548612714e+00,6.069213477559767256e+00
4.751756176036633583e+00,3.548173543629064675e+00
5.913885362137667911e+00,4.677492883303204785e+00
6.838933492995589170e+00,3.764448362872268472e+00
5.347613455546680328e+00,6.321400810101289736e+00
4.964154614511002706e+00,3.956665493937999933e+00
5.508206049684500449e+00,4.886977465576398671e+00
5.373094463269922905e+00,6.043879264148346309e+00
3.855944575895180915e+00,4.785235696520769189e+00
6.900979919873787338e+00,7.056816511818183812e+00
4.247541527850142273e+00,5.103384705872382021e+00
5.815368340364609701e+00,4.462195893958869952e+00
4.898900485065825983e+00,5.530250731567332600e+00
6.870689021884286873e+00,4.649129434292188279e+00
4.105006889752871757e+00,3.812539084661515254e+00
5.103853054144365409e+00,6.507538602522807025e+00
4.588453353423756376e+00,6.115328114492355027e+00
5.513730957826786572e+00,3.551788310530835435e+00
2.864296067855550465e+00,5.541709712757684869e+00
3.606022098349916050e+00,4.869828046889120188e+00
4.689929477860378171e+00,3.112019420671837899e+00
5.547448027397400061e+00,4.501775086498052580e+00
3.440377471676526966e+00,6.474986189652415014e+00
4.159680443210748813e+00,5.941401812534801152e+00
3.303538432691965454e+00,4.126435411363377881e+00
3.687663798147313265e+00,5.346277028112203844e+00
6.725887719438046197e+00,3.220245484924786794e+00
4.444443780732798110e+00,6.588906409051862312e+00
5.443981837940834012e+00,6.090655083078570620e+00
4.292698229804195797e+00,4.664665553196606140e+00
2.825366251897590164e+00,3.935309195522858516e+00
5.345591017357913977e+00,3.538426173627731153e+00
2.897079935345073132e+00,3.763929540842659627e+00
5.685843458352858093e+00,5.989406328960277470e+00
5.583255646275064876e+00,4.256981873385011106e+00
5.386589550257832926e+00,4.980785695961668758e+00
5.606678091694885957e+00,3.980960937312131520e+00
7.181716083594030131e+00,4.658770945082732595e+00
5.420278845865036388e+00,5.272844549697289551e+00
5.502276749922480725e+00,7.102969393214354277e+00
7.351165570291311013e+00,4.805319624905315834e+00
5.834807238237593729e+00,4.613765222732086002e+00
4.246453597133363900e+00,5.427160703571647815e+00
7.090019125095949448e+00,3.627714389555789509e+00
4.082305310543699051e+00,3.143321309557106424e+00
5.257530816061015244e+00,6.102711987880514499e+00
4.583649926125597851e+00,4.665763076237112728e+00
4.125159709904110628e+00,5.349540440799140484e+00
5.528233451094934914e+00,4.372691478385827502e+00
5.008971792468058126e+00,5.733835249987859761e+00
5.509997559938015321e+00,5.395847032584041081e+00
3.271373362498330550e+00,6.444156549666113065e+00
3.918659317159443933e+00,5.781977998021722520e+00
4.167733375049371247e+00,5.822740423350783345e+00
5.239606271977002905e+00,5.792314127957101100e+00
4.644723260293003086e+00,5.809167638935708311e+00
5.709944871163384228e+00,4.999812306536878914e+00
4.564968743295518827e+00,5.296497987507247096e+00
5.133077356629443422e+00,3.355367902393662227e+00
6.371353674321150962e+00,4.068459123831853042e+00
3.936343338808975023e+00,6.486153031192152696e+00
6.811602493288388516e+00,4.632939004140355088e+00
6.033583454071215435e+00,3.874208732831584179e+00
4.183561118452305827e+00,5.080113566911742318e+00
4.696203333404505464e+00,5.758824517924375108e+00
5.398055647784494759e+00,5.070719691839308929e+00
5.878350475079853865e+00,4.340803781355325519e+00
3.745803992175779307e+00,5.169632408558129555e+00
5.884915569314563832e+00,5.293306054545551476e+00
6.667751680866837560e+00,5.399574340120532057e+00
6.087997583385628353e+00,4.666378839930911404e+00
4.066618297315057085e+00,4.089476479128045128e+00
4.051509847436980394e+00,4.659614116781408022e+00
4.237571715027550923e+00,4.323503061675512349e+00
6.760840003353666638e+00,4.055573552756573719e+00
7.206180030227907984e+00,-2.437868700442564762e-01
8.052538241927816642e+00,3.291212095314565156e-01
5.682469722820520097e+00,1.610991511612204219e-01
9.219821634314005365e+00,1.499726728871982662e+00
8.699570446468273488e+00,1.433862201407185122e+00
6.580843198266841831e+00,1.003263148939740335e+00
6.683306982596590728e+00,1.687774843391514956e+00
9.476716254335602940e+00,-1.083680018058874595e+00
8.573986945838758089e+00,7.825049805752264387e-01
7.734817543291805819e+00,4.675836838794669159e-01
5.559702472026003761e+00,2.447173818517886179e+00
8.059506546586860054e+00,1.162242617483258744e+00
9.083758174768957971e+00,1.136410256703866750e+00
8.042333507328098818e+00,4.967113351209593297e-01
8.118211052056215848e+00,-1.699433405251784546e-01
7.182344483055082662e+00,1.804084245894450156e+00
7.293200676968303320e+00,1.709213127565890833e+00
7.984568782496070938e+00,1.522309551926872562e+00
7.966328012903302280e+00,9.811357397211567521e-01
8.306805540336014815e+00,1.084701912601280460e+00
9.114820807054639928e+00,1.366292905977170902e+00
7.852083064957366076e+00,-9.223826823585101753e-01
8.673893606647233412e+00,1.490440591274297732e+00
8.688353002985357065e+00,-4.199854966852472060e-01
9.079903364967663038e+00,1.670522056372050645e+00
6.691596970688346246e+00,7.328950121670525508e-01
9.669109223868670000e+00,-9.132474772913818928e-01
8.792172118885609677e+00,3.771961657994726824e-01
8.592723915045089811e+00,8.117027652611497057e-01
6.508702175069354112e+00,8.392797467424091273e-01
8.723877061378534137e+00,3.042934969684744306e+00
7.668793842940530681e+00,-3.024954870048695010e-01
7.677071740071045980e+00,-3.858092932462708902e-02
8.915316391256769890e+00,7.310789972340785425e-01
7.768743057135317542e+00,1.784149156813899406e+00
7.529278425374252848e+00,7.022210979670253650e-01
8.261040102938656204e+00,1.348878737213122347e+00
8.843504267337358726e+00,1.921803237902082850e+00
7.503346743633642291e+00,1.692084413956198796e+00
6.163557021151992998e+00,1.117887678975917343e+00
9.196556149420374027e+00,6.809657528751663635e-01
8.347382781668592600e+00,-4.733823948763429268e-01
8.109244596538937699e+00,1.485045616849699934e+00
9.022971794654829125e+00,1.935654393517340033e+00
8.263136434121042484e+00,1.600056436051164432e+00
6.771198752006114319e+00,-7.107790451214457406e-02
8.731943302712906529e+00,8.508468185887420043e-01
8.076743111289721000e+00,3.107933749109445198e+00
8.488308404199807811e+00,-2.204791654736995010e-01
9.554007806030409000e+00,9.323663202972179986e-01
7.827463451891270907e+00,1.621964908311609666e+00
6.888940685139011144e+00,2.076923558874811615e+00
8.495793859946900284e+00,-7.359723503186283988e-01
5.469623416291353735e+00,6.263297056671457419e-02
7.419057489657315152e+00,1.414753088187705288e+00
6.839921175493335781e+00,6.556847262007305943e-01
9.537818086496496761e+00,-1.546047818433431420e-01
7.421642462948583763e+00,8.297794869661950790e-01
7.263596800567905909e+00,2.086353472354909311e+00
9.674608815191351852e+00,2.719087991760618106e+00
6.133495954961490249e+00,3.202138278420350037e-01
8.390464212648900855e+00,1.168530103697296152e-01
7.635287620576455936e+00,1.006081328854158574e+00
8.491247977596751539e+00,4.014019626615961123e-02
6.544927720795079118e+00,-2.096215854650773647e-01
8.545420447445422951e+00,-2.220733538365515791e-02
1.026234871427306139e+01,2.019965669971600875e+00
7.758930292766182291e+00,2.937043191995771796e-01
1.012004741695944965e+01,-1.121873181048761214e+00
7.653381624421496277e+00,7.912985041966175137e-01
8.535768209783135774e+00,-7.987919498595452694e-04
7.810644876167410544e+00,2.297468138786176617e+00
6.570258340247829842e+00,3.087114730020549036e+00
9.988713863292174366e+00,6.111528885569308400e-01
8.296067808454479220e+00,6.589877915393291818e-01
6.842584677651536218e+00,1.258979971293483491e-02
8.340440815262017082e+00,-1.446331875898347885e-01
8.348873715570462650e+00,-7.190339514104977514e-01
8.762071485836539608e+00,4.867974983612567419e-01
6.848458563261452525e+00,3.815030945399883189e-01
6.493308297523242345e+00,1.134134535355723505e+00
6.579455705041900693e+00,1.191121505921538981e+00
7.419566354670530828e+00,4.057416226803912673e-01
9.154183398994502951e+00,1.738554595396150315e+00
8.559252003825926991e+00,1.079974701080022026e+00
7.966092423207872031e+00,1.316794244073158815e+00
8.387164247225500802e+00,2.496166561535595463e-02
7.014698608095675247e+00,1.256961534432142757e+00
7.516317994205561348e+00,-1.173910292750354412e+00
8.862934660416106780e+00,1.745297877187566460e+00
9.026175106261673520e+00,-1.756553570293339916e-01
8.330965892388679350e+00,1.514561133899019918e+00
8.119675504811866062e+00,2.088829665439011940e+00
8.414264749012902556e+00,-1.361477418298011610e-01
8.862991103810220039e+00,-7.480722131181594126e-01
8.654500361185146318e+00,5.747371672035095358e-01
6.732445562782725546e+00,1.129036637870430404e+00
6.737847647369953563e+00,3.120276502393995788e+00
8.553196454818424499e+00,1.635609885756451609e+00
7.130195074603914662e+00,5.006307999949207721e-01
7.736291369030401377e+00,9.582017866826031405e-02
7.938730241096647156e+00,-3.881989495892543829e-01
7.708017679666977706e+00,9.502299719151097168e-01
9.345258370447346863e+00,5.458034075278426211e-01
7.914545991970260097e+00,2.593864809460967313e-01
7.551339170564472347e+00,2.949579503993804419e-01
7.851522007244208901e+00,4.474306455452794484e-01
8.391111377667650473e+00,5.879242193855813703e-01
9.440378348629591798e+00,-6.593323676095439456e-01
8.116991373613455352e+00,-1.431766972705947882e-01
7.280860594070501790e+00,1.263410771988171089e+00
8.480472702244414407e+00,1.651066695408790252e+00
8.994646898959814507e+00,2.018572470862452839e+00
7.105863668146141343e+00,-3.508487578263359552e-01
6.115276786207580528e+00,3.328302757964136660e-01
7.281247046707253645e+00,-2.430483284707496416e-02
7.875353646673414865e+00,4.054920592287608594e-01
8.159642489261038634e+00,8.910845556966987546e-01
6.238888627875018855e+00,1.524604217039314813e-01
7.763587842880242285e+00,6.783706073457678176e-01
7.897199924839984675e+00,1.671553185984012035e+00
7.297106508469682673e+00,9.052683014612838974e-01
8.664121863860550832e+00,1.101022348752431546e+00
8.715849224290789010e+00,1.507980314748788020e-01
7.204746675605743889e+00,1.081356661271943853e+00
8.126288955914100498e+00,8.116599122748761053e-01
7.221144998950775218e+00,1.974094690045954614e+00
7.032596605736406659e+00,1.271123051239567703e+00
8.676563458395881057e+00,1.431461061050414596e+00
7.142954351613372665e+00,1.317867110473401437e+00
6.276430880078457619e+00,2.371939509048409001e+00
9.181850993127758542e+00,1.238950008973300765e+00
7.379190503671501311e+00,1.292635561380306219e+00
6.723052757463098494e+00,-1.093720742106078614e+00
7.041799700979781917e+00,-4.109278791827355448e-01
7.648584213458269332e+00,-2.666452070718250411e-03
8.138266417232786765e+00,1.374732360031999834e+00
7.373366517568568312e+00,1.176168960055183899e+00
5.996779815692031335e+00,-1.159726297554476648e+00
7.495628163243173603e+00,1.591743404813797946e-01
7.180198497569087124e+00,1.368276370742566250e+00
7.431780363423123426e+00,8.215629806242015221e-01
7.889975356891591574e+00,-2.027324728186552516e-01
7.535651984505325807e+00,-1.564231874913437625e-01
9.094046849166080193e+00,2.537858910830229853e+00
8.757320773306377149e+00,1.947692462058370211e+00
7.756598420047324360e+00,8.609905210221495686e-01
6.643407291992295072e+00,3.030349885866965298e-01
7.707162263799501645e+00,-2.161851045839475738e+00
8.079921730522901413e+00,-9.184885732179792761e-02
8.188630255006453140e+00,2.932358449198693151e+00
8.420435093755164857e+00,2.709086559545364370e+00
7.950928273444590744e+00,-6.727888642876627134e-01
8.911590400861804540e+00,1.813922594116776033e+00
7.563624268764944425e+00,1.442741606804000654e+00
7.033394914163312528e+00,1.209701129413831566e-02
7.775148105493651762e+00,4.704386110983435287e+00
7.240661562228837056e+00,1.620389909251227500e+00
6.125645697766204378e+00,-2.002143874101314225e-01
7.803362939474599358e+00,5.833178257209035156e-01
7.482538484282229341e+00,1.447881752285466561e+00
7.595681658148196291e+00,1.700859819443117704e+00
8.752861072555427668e+00,1.193442651434007296e+00
7.518430595165199293e+00,4.848065111102102254e-01
7.367061339483490734e+00,3.148711383526438201e+00
7.045778159916991967e+00,-3.029032941681553126e-04
1.011059415489166113e+01,1.851543333719092965e+00
6.879315585553026580e+00,8.110186058786709173e-01
8.015848283158918619e+00,-1.684853822385614652e-01
6.320667431691002314e+00,2.062519101568914159e+00
5.906317713232191124e+00,1.976994400983599132e+00
7.736483338458213233e+00,5.192515328838334110e-01
9.099899139769233258e+00,1.074765626669386354e+00
7.342008994150920564e+00,-4.325487192325812025e-01
7.639529161560253634e+00,-1.374135945020093175e+00
9.057464455574470108e+00,1.567787014244463872e-01
8.432533803361295099e+00,6.534798153484766559e-02
8.194253523195817124e+00,2.507545083251192075e+00
9.339893780120457123e+00,3.388076476683203886e-01
